"Name","PC1","PC2","PC3","Spacer","Name","PC1","PC2","PC3","Spacer","Name","PC1","PC2","PC3","Spacer","Name","PC1","PC2","PC3","Spacer"
"MeanFlow_Sac_stnd",0.44329446710529,-0.554839286837809,1.14119926688342,"","MeanFlow_Delta_stnd",-0.547269393445061,-0.0835306468769662,1.45249348435132,"","MeanFlow_SJ_stnd",-0.491956165030719,0.190228099904253,1.46681902276802,"","MeanFlow_Yolo_stnd",-0.498024674027493,0.0158004061290676,1.67118638026962,""
"FlowTiming_Sac_stnd",0.31051028045957,0.884006382881184,0.629491945701523,"","FlowTiming_Delta_stnd",0.140124984945764,0.909121299041795,0.643705347347872,"","FlowTiming_SJ_stnd",0.251634471675934,0.991442453414877,0.182861550329979,"","FlowTiming_Yolo_stnd",0.391579316252937,-0.690452010839901,1.20900051871348,""
"MeanWT_Sac_stnd",-0.510793155879817,0.0558658305424795,1.37306272295839,"","MeanWT_Delta_stnd",0.512809287938407,-0.337560919554419,1.37420683016541,"","MeanWT_SJ_stnd",0.478332243782907,-0.325918257609499,1.41239985472223,"","MeanWT_Yolo_stnd",0.351460402859973,0.791655948032754,1.02108929735868,""
"",,,,"","",,,,"","",,,,"","",,,,""
"SS loadings",1.8055877877798,0.915386345354598,0.279025866865603,"","SS loadings",1.71788197886611,1.05549109347521,0.226626927658684,"","SS loadings",1.87215954401349,0.888598550907838,0.239241905078677,"","SS loadings",1.90517069402323,0.906049242345594,0.188780063631172,""
"Proportion Var",0.601862595926601,0.305128781784866,0.0930086222885342,"","Proportion Var",0.572627326288703,0.351830364491736,0.0755423092195612,"","Proportion Var",0.624053181337829,0.296199516969279,0.0797473016928924,"","Proportion Var",0.635056898007745,0.302016414115198,0.0629266878770574,""
"Cumulative Var",0.601862595926601,0.906991377711466,1,"","Cumulative Var",0.572627326288703,0.924457690780439,1,"","Cumulative Var",0.624053181337829,0.920252698307108,1,"","Cumulative Var",0.635056898007745,0.937073312122943,1,""
"Proportion Explained",0.6018625959266,0.305128781784866,0.0930086222885341,"","Proportion Explained",0.572627326288703,0.351830364491736,0.0755423092195611,"","Proportion Explained",0.624053181337828,0.296199516969279,0.0797473016928924,"","Proportion Explained",0.635056898007745,0.302016414115198,0.0629266878770574,""
"Cumulative Proportion",0.6018625959266,0.906991377711466,1,"","Cumulative Proportion",0.572627326288703,0.924457690780439,1,"","Cumulative Proportion",0.624053181337828,0.920252698307108,1,"","Cumulative Proportion",0.635056898007745,0.937073312122943,1,""
